"Data Source","World Development Indicators",

"Last Updated Date","2026-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Lao PDR","LAO","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4363761389.5407","4705167970.25616","5079954039.98877","5507840000.43641","6084424275.6299","6648776915.20482","7239582549.63888","7870515416.95308","8274750149.18368","9004985809.88952","9742974225.19941","10535332008.0514","11332299880.3305","12257140061.6633","13386972232.0346","14788036347.3066","16558002670.8547","18298564184.0331","20110556743.143","21752548533.1042","23894264991.2341","26347634540.9717","31166890463.4396","34521998381.2813","38868372116.7692","41395269251.0588","46586124701.5285","50122949866.8694","53366707257.3905","56042601063.21","58135955846.4305","60225053628.2101","66265586057.857","71221494499.9171","75956415485.6061","",
"Lebanon","LBN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10750781534.8517","16610108797.7133","19781278548.1127","22430224368.3411","24765996544.9275","26915874162.4739","30501961987.4328","31355287003.757","32869994199.5624","33159932512.3844","34366112723.8816","36489188155.5303","38324718400.9543","40342563133.0319","44194530902.8992","46804414732.9436","48995393156.8461","55008171422.1584","61152899774.417","67825932482.82","74125159476.9364","76310623816.177","84407152005.059","93707683516.7205","102439561735.377","110329048228.764","119762487637.993","129139845044.674","131563779278.949","125803329502.353","92719310020.9046","66328931529.5091","70616088355.3971","72600709791.5249","","",
"Liberia","LBR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1748971487.14076","1550909689.92292","1029705162.58453","706514749.859453","564563098.085154","551809812.299927","630022666.933998","1322020679.44962","1740724349.91726","2149171527.39036","2826791043.58807","2974850449.62205","3134763219.16779","2233017927.11665","2353140546.78611","2555093116.76425","2845755597.74627","3201556695.19429","3496422549.66868","3704460178.33695","3978191716.3477","4393239184.19532","5059406068.44855","6080102164.40169","6475698206.39695","6245654129.67803","7087452920.22171","8073192528.51869","8899159431.27983","9580659050.4301","8545642458.19242","8095196890.78495","9089317746.92568","9857427644.16015","10501827916.9368","",
"Libya","LBY","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76336325963.3993","91272573963.4226","90820566162.166","89474543885.2246","93153107854.474","92994492811.5631","96717953734.5572","103514332832.99","100959286915.705","103155520707.494","109373537683.331","109864797004.836","110502228282.495","127350867123.263","136610171685.976","157618648440.93","173041361685.136","188802016681.796","192127838331.509","184806729196.853","196456261301.186","99575929952.2947","165767103868.621","133349219556.353","112538152127.142","116940831227.105","112487606548.722","121473194597.018","129305467689.061","112565780546.273","77180930238.7107","90199384483.2022","88610007105.7389","101162038920.033","105576741546.273","",
"St. Lucia","LCA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","958222550.836967","994349400.781684","1097892681.52583","1130470981.55446","1173065896.08983","1218599260.65351","1277175599.33106","1290181690.25373","1386700031.86561","1443880514.66081","1477307041.32179","1459090175.05161","1487935173.3657","1582019145.20049","1742624517.97292","1789889459.89373","1959394598.6536","2046523142.87249","2189194267.03526","2140384715.3597","2173546036.09393","2314377079.25926","2320160606.42391","2428896995.15468","2508124115.03731","2510450378.66625","2688565160.89794","2844567883.7689","3085990648.9362","3324021510.09089","2658092445.8899","3409978230.91316","4397900557.96638","4656839898.51058","4955061818.04914","",
"Latin America & Caribbean","LCN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2773697988481.34","2975841916077.51","3136863430508.84","3283404780811.25","3511739267989.88","3636177393199.14","3834370634341.88","4111686117726.65","4267984701846.35","4331741001567.16","4595206905999.53","4732745969432.57","4812115465085.67","4999416096171.75","5450122864105.26","5873755688334.4","6458078088762.19","6997179094395.25","7436303448109.55","7380053216021.5","7919376502528.19","8538476903181.33","8819988984200.67","9207306277701.01","9496593570061.33","9459881740480.9","9714130290470.08","10212162900672.1","10743659396095.7","11103453140650","10754298141064.9","12136910526047.8","13612099497209.7","14528058158065.8","15299519822396.9","",
"Least developed countries: UN classification","LDC","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","495979437019.799","524275556767.493","541905765219.219","557722893226.693","574715277687.192","620870284738.235","668328513777.293","718526785477.128","756707082813.738","801021331375.792","857464960510.433","922066653481.332","987550925725.899","1062941451632.06","1164090676320.22","1290500992940.7","1424493709123.6","1571591895456.19","1706439171325.13","1793961683179.57","1931753303084.24","2049129392897.86","2160525694358.44","2330719312369.19","2539742656412.9","2660797351143.44","2849410868197.3","3046069216179.13","3348887297887.92","3639623399360.1","3787536863393","4131625323824.88","4647646444792.98","4976131168212.5","5302233990189.09","",
"Low income","LIC","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","210136900005.361","222650332125.78","227689176454.58","233956507803.648","240931148782.834","257790840992.042","275269670538.451","301317397564.087","318542873982.81","334149868861.121","353206955109.529","377742640823.533","404988541396.586","437763638266.902","474711416954.79","519388794456.121","565146020547.813","614445692513.921","658049174459.733","681312776388.376","734371776873.343","751962378517.636","724081661704.356","774130599781.562","843944225782.369","889522052133.531","945066498360.423","980344979737.441","1042159202045.51","1100679229029.4","1114899289560.51","1218126054159.89","1346327331893.69","1391510032390.22","1469733325280.48","",
"Liechtenstein","LIE","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41329904728.6919","44693068468.6151","47722862975.7602","52225010187.8006","56327121024.336","60671121194.0151","64129557244.2241","69414028636.6687","73492167117.0412","77737438833.5662","84268270520.0735","84834118463.3601","89568100817.644","96762088315.7948","104774542076.239","114804514458.058","127419930495.745","139767212524.228","150936623732.552","157242031516.998","171910623370.485","190668570949.442","216969311691.493","231635412206.099","243530581317.735","256403786039.428","277383189833.412","291985462544.986","307237748359.208","307704703449.53","283651681999.953","317188291991.223","314829453164.917","318559256926.749","342603896900.927","",
"Lower middle income","LMC","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2728376387616.78","2876889580614.3","3058139050334.88","3210469575209.44","3418579266646.73","3677645332174.15","3987080917231.71","4219430002933.42","4469510919313.76","4796793308551.22","5116035085262.22","5464888721810.78","5801552098153.43","6284294048021.84","6919500094400.19","7626855532707.27","8423617862235.48","9254455048026.57","9851962846557.95","10528886445039.8","11404224519821.9","12203367713329.1","13344275940565.6","14166292266687.3","14950271954165.1","15729323036756.4","16695031062969.8","17926307169837.6","19457486236292.1","20964421728200.6","21110786018230.8","23561229353005.1","26860898914990.1","29586836083064.2","31913410191391.1","",
"Low & middle income","LMY","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9624242104237.46","10276509265578.8","10928261890248.4","11602860853223.2","12350796838868.4","13205944569932.6","14269130466580.1","15277483350781.4","15698146672421.3","16546589886573.2","17867907030348.9","18969134896557.2","20179767065903.1","21770633497719.3","24073558014971","26586163102082.3","29656619454648.8","33045203485548.9","35663679777638.7","37405886548363.6","40871224723648.2","44300451009715.2","47546264435573.5","50437484741576.5","52883841882304.7","54364584846709.9","57110499894214.3","60777223490457.3","65377462995864.1","69716894560259.4","70512525915656.7","79319987168404.2","88953998908779.1","96824457685562.1","103671364855243","",
"Lesotho","LSO","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1382711467.4023","1529057872.27658","1672693665.61051","1772441136.8046","1918539101.66429","2023226630.65837","2175581041.76159","2295062170.92974","2356542358.35145","2401266218.88415","2550829821.2922","2701162148.64909","2762993886.75286","2946017812.97257","3076437173.06163","3282873966.87736","3527263619.06876","3774547161.73809","4059772691.37472","4033598929.9442","4297759286.39977","4588922382.32492","4661713347.89244","5219948224.49632","5764436175.6392","6386751308.41258","6268088273.64999","5649078944.01488","5747871432.63277","5674505764.43564","5721443959.41194","5755132494.46552","6312660804.56615","6659272926.51044","7014987702.30223","",
"Late-demographic dividend","LTE","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5376845878871.31","5589182652201.85","5784570635950.34","6190028069136.13","6616850441485.4","7143162716069.24","7655689038446.08","8211199701888.25","8517964072976.37","9021691781018.1","9884682457482.48","10628864259108.4","11485445646168.3","12577691686927.1","13974940344461.7","15582112291608.2","17850433949222.9","20199090117847","22377963622015.5","23369135442370.2","25570342324259.7","28100264769408.4","30278782378311","32244382492986.3","33710510825734.6","34150640761651.1","35561381420804.6","37860333411612.5","41152614764137.1","44371594275917.8","45178218575127.5","51482692477006.9","56955713143675.4","61558105734811.7","65941611211891.1","",
"Lithuania","LTU","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33390796220.0145","32560770518.0219","26222954208.1033","22488499534.5433","20725541003.4375","21856274997.9023","23335551467.0745","25622329816.2274","27849099271.7516","27906326900.8021","29657143300.3994","32623386526.2887","35448119354.2747","39820969448.3119","42568098558.8099","46353671897.0879","50756697882.5639","58061973430.8163","62077688527.9219","53942382839.8415","57977725568.4402","65279063756.8239","69572962756.7615","73705135304.2126","77175584961.7303","78450288525.6069","82576317910.997","88988938099.6687","102878073082.262","114028537683.962","115963490767.144","128830296666.031","144232378134.047","150322440348.994","159681046350.603","",
"Luxembourg","LUX","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11436001421.6745","12844728038.521","13376499101.8097","14268772932.0418","15130288356.007","15668765165.5357","16453948981.6543","17821460892.1819","18801498228.3201","21456887315.5603","24055863413.5927","24785373033.0151","26135003699.075","27184592422.1459","29632208882.7079","31997220939.5338","37272704964.1615","40859951022.6412","44452842913.4099","43266596939.1543","45796115571.6264","48970848492.8168","51308724180.9019","54838614516.1038","58578323745.8406","61437308583.9496","65980119592.3436","68570197215.6405","70910323890.9321","75250600111.6431","76953191626.4398","87543117438.5072","95953334617.1929","100303192312.789","105574123414.164","",
"Latvia","LVA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19835011572.6008","17923043976.2502","12443673424.2756","12103865594.8063","12633030763.0633","13397049054.1098","13977537939.1374","15486813219.2387","16682978062.4125","17346142139.9212","18582683435.0143","20585228631.3065","22105571058.6452","23321670080.5297","25616608944.8353","28714553391.8029","31456306200.2185","35745454817.395","37979879612.7179","33292420508.83","34344114865.1792","36416672540.1412","39499388914.3638","41205977404.0988","42973303968.5787","44581207156.4962","47153222826.1706","50040059546.9355","57464098005.6375","61623338377.0805","62223400359.4028","69560319491.8466","76225424469.6375","80201601896.8545","80979094834.5308","",
"Macao SAR, China","MAC","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9357288548.02418","10027734027.2609","11620225702.0877","12512600274.1936","13323366172.9677","14051078068.2181","14248245110.393","14453512566.5684","13947840406.5422","13811588081.5098","14936200119.0621","15713623993.8427","17378825635.4299","19785366565.1422","25729335993.3085","28679637721.1578","33523341914.1182","39417878497.3197","41540369339.1058","42339260568.9081","53611440452.0319","66548689367.7824","75594087091.3419","88701648911.3815","90262808129.8884","69855433514.4725","70243698176.3952","78310486061.5598","85299875277.618","84691906233.3769","39120940823.8275","50078061226.1194","43478277465.9129","78963813359.371","87221463074.4283","",
"St. Martin (French part)","MAF","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68185140642.5349","75577728567.7233","75678482135.5483","76898554507.0514","86856358766.8485","83884051841.4101","95988653945.6059","96119997248.1275","104236148646.015","107505176350.419","112779237887.046","124223383245.658","130859594015.688","141678088816.729","152138743419.188","161917911223.132","179914946048.65","191148032271.176","205906139147.141","214936468528.659","225161798971.022","242503162218.145","246970051910.011","258279124276.737","250969666045.261","273699865546.218","278969225512.902","291813531443.919","283691175471.346","295693593669.819","286108585852.483","323485096796.555","352829752448.324","378888275534.236","402770325749.156","",
"Monaco","MCO","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20531255151.0642","17829490051.8865","12929180911.9059","13076816772.5267","9229018605.42321","9290607151.89761","8904685469.75184","9207437232.45864","8701778415.48739","8527671452.42145","8904650398.77968","9660570036.99826","10575928938.2429","11496523303.8137","12679294796.6797","14057611967.2539","15186699782.3818","16066091172.2185","17652937905.4215","16696108705.5972","18098844324.1062","19546989102.1386","20750685232.971","23541379306.0256","24700278843.524","26084243383.8688","28945251498.7153","31001699470.1457","32129614587.5903","35735831415.9353","35646566427.3806","40707659297.2633","41603848474.5635","43618128795.3083","44718897528.3762","",
"Madagascar","MDG","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14054716200.888","13613706026.2549","14088368300.509","14725165789.949","15033245439.4469","15606083598.0557","16234135987.0885","17124031731.6109","17994782388.8203","19107008187.044","20410681393.9662","22118357801.0749","19674988011.8995","22026619585.8625","23808012897.5919","25722276417.8023","27946951443.5728","30343273031.9976","33003976083.2818","31886307058.5348","32473669404.6241","33666784883.9147","34340036474.5784","35522723859.5999","37117789637.7909","38053900319.1193","40755587226.8307","41438402026.5191","42523532549.9391","45498322775.5634","43150154155.6067","46835678113.5382","52260133350.5173","56416214294.4254","60207191110.6919","",
"Maldives","MDV","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1017631080.53138","1067223261.80024","1164358702.13832","1258192127.25575","1384642342.98427","1597250633.38803","1754312838.35555","1934431770.36864","2102781086.43227","2264235680.75984","2404575741.06867","2361756426.3223","2572787193.54751","2984325951.87285","3246149989.58342","2973722869.62417","3789796513.84334","4170136718.94959","4632025837.19145","4271869073.24396","4617173537.18261","5129171219.95063","5411041263.86776","6106704769.13274","6916720148.34871","7653295112.38148","8320672192.7847","9059366711.74352","10360598102.1094","11255471307.3294","6741118651.2306","9834087308.92595","11991813787.4398","13037394172.4742","13819246767.5298","",
"Middle East, North Africa, Afghanistan & Pakistan","MEA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2219589054534.53","2425157000544.11","2626605034795.96","2744072237330.59","2868603420387.25","3012219987252.02","3222801020518.69","3404982658387.46","3591235828581.8","3749480597883.04","4076683584779.9","4256594131915.81","4429178699259.87","4710269341118.71","5229111377550.98","5659365526524.1","6163517211354.63","6661188021739.61","7064020363644.23","7192292618729.83","7626467155585.85","8087986575107.02","8497267039969.41","8648640575321.99","8743029548677.47","8224825926314.86","8311341335802.28","8828080280558.12","9471621433287.57","9642399966659.51","9303705111919.5","10415729562671.1","11887315177836.4","12607387676400.7","13223338056554.5","",
"Mexico","MEX","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","710420021424.759","766511861683.894","814816208611.489","792434727124.965","844918918772.265","811649814115.514","877904059491.375","957332165802.74","1027968570892.25","1071236887499.62","1154381053953.29","1175052599155.97","1194403398875.47","1242532259449.98","1321438100421.35","1403085812802.32","1559516573127.03","1635050538985.97","1730732432366.58","1701373700360.82","1807659191042.35","1989888022736.31","2103287719177.25","2150334057594.28","2254435512803.84","2309023754637.44","2457812552694.79","2528308608734.21","2606266095235.82","2636530051952.23","2454084724593.04","2652858835882.47","2975527888656.19","3275042077168.85","3426642116491.59","",
"Marshall Islands","MHL","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93825565.1130321","97083732.7793938","106386748.302521","115449773.939184","124845534.165933","137932080.26783","125986037.36409","119897913.391467","120428094.414466","120502144.351901","126256390.313495","138045931.114502","145288213.802487","145842934.691959","149153206.296614","156584998.568828","161697836.869811","172204501.052577","162241749.9334","169225654.555322","180769874.152757","183572222.118388","184577180.224517","194868626.180603","195765211.126983","201307890.606507","208309785.849901","219584916.869019","236940414.688217","266025061.384393","262085491.939992","279970112.59214","297829323.081778","293094638.232714","307692288.184685","",
"Middle income","MIC","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9422425739664.86","10062508314657.5","10708629110332.6","11376542432215.2","12117043045787.1","12955849032407","14001780710371","14985440749904.6","15390212386912.2","16223427588972.1","17525643957244.3","18603216054631.8","19787589900518.9","21346754169928.8","23613504739827.9","26082600845987.3","29108071510504.4","32448118371441.9","35023989316574.4","36743511972657.2","40157186238748.5","43568955051655.3","46840605854106.6","49683154482854.9","52065917109288.2","53505387788645.2","56199173758835.8","59828278202127.1","64367677647564.7","68649531928975.2","69431511232894.7","78135899000367.6","87643607783736.1","95457786472455.7","102223016570717","",
"North Macedonia","MKD","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11036088456.385","10705266250.1158","10230385388.1442","9690631024.44936","9723529932.15334","9816738564.77706","10114928370.1951","10437519838.1705","10937855519.8594","11547033766.1311","12469948684.7531","12313131574.8661","12919252496.8152","13366586578.6947","14575844000.1527","15987087766.3572","17726143583.051","19112792801.2076","21537235533.6943","22588941208.4545","23340359247.6008","24064055271.9519","24558858218.5366","26269600824.7446","27776046160.5798","28751793449.7897","31373270535.8615","32582945946.8463","34872755042.4214","37942887446.9177","37052222452.4946","40681574628.7772","44349927282.6088","46342636053.4879","49249354322.685","",
"Mali","MLI","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8774425398.31666","10219315478.0831","9923403115.52896","10600339932.6158","11432072300.3927","11756818680.0977","12734163160.888","13487625494.2757","14546660320.1518","15446745138.0784","15680377605.2339","18567703455.2504","19428772091.5466","21753398112.8102","22668376288.5924","23972583774.7496","25623628529.0605","26781044950.2333","28290298183.7517","30017466179.5346","32076619108.3905","33699390834.892","33747006199.6177","35954307149.903","39372059744.8091","43326258239.039","48588600863.8981","51646498097.6108","54874814697.009","59410075204.0447","59141995694.5382","62603712698.5224","69550652231.9446","75458174206.056","81140993673.8658","",
"Malta","MLT","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3571988608.07349","3923825456.37325","4201502264.57047","4493812636.61439","4849136819.90402","5264812751.0149","5569799299.53939","5919937472.42698","6248969228.33698","6549426338.65549","7105231478.30465","7245495798.23723","7734052243.19973","8295598935.36141","8653654729.35973","8976171187.05058","9410852444.77183","10172840453.315","10911530658.1702","11046920903.6988","11983092197.0074","12249063139.6563","12901698808.0541","14077369644.7435","15261002590.9051","17044144819.4588","18634687740.6114","21376514294.0267","23313620060.8201","25897456334.3633","25760003596.9426","29458030567.2131","32179546634.8879","37065676317.1794","39741782395.5776","",
"Myanmar","MMR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17563520317.365","18039349766.7611","20232926691.4617","21963426391.919","24109873843.0385","26325672250.3073","28534772832.9767","30667316092.2828","32831204101.3312","36940066207.0948","42969607733.0216","48921379074.6035","55656083939.6556","64612058191.0903","75349622677.1439","88256902159.4759","102875055020.123","118332621205.187","132981732362.512","147918054673.649","164139949932.271","176893542391.214","191632597101.832","208269863967.961","221802511725.486","227790290910.88","229647106575.787","244240022243.58","291745887545.292","321180596449.631","304367346941.67","276462287916.21","308130563643.829","322277844296.53","326862397165.755","",
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","MNA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1350467908244.48","1496312607933.88","1603094712614.43","1661569133927.96","1726253534359.77","1813045641793.41","1955145840036.01","2054454568501.46","2189899448506.18","2319186880739.61","2515428532888.98","2645086169079.91","2778906607902.15","2908606327419.3","3219999912795.9","3478808304480.68","3779986584102.72","4111594979496.46","4323081070995.71","4462510627036.12","4733947965014.8","4851534240472.37","5056157936855.37","5139462220032.54","5168347146183.83","5063524784916.67","5217678575816.76","5522712753487.79","5845791660654.39","5963816129049.56","6156331911597.85","6630760138289.88","7433497953319.77","7924709208941.72","8322222282509.08","",
"Montenegro","MNE","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3534296797.08156","3749144612.30414","3444792081.96925","3632030871.8027","4112963895.97278","4329951422.18545","4494254134.17475","4809573082.52695","5106745153.94348","6421029208.94394","7669037404.30498","8515353690.16833","8023135314.21194","8431834533.41053","8900366209.30566","8570953237.15071","9147083963.29952","9528334181.0535","10051704393.4398","11275171368.4456","12116934883.9886","13207560881.7292","14857508827.1206","12923283286.2111","14807553918.6656","17491487848.2499","19867362099.1366","21238981036.8374","",
"Mongolia","MNG","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7302015144.19314","6892683694.73394","6397199493.34231","6341315006.17309","6614952541.03772","7184288883.81265","7479331657.8225","7904782843.87042","8260603886.77986","8634719686.81401","8931513813.70697","9402283756.13045","10000318210.221","10912071503.1922","12396137238.0265","13712180012.9917","15344468578.7749","17375296734.5742","19286329499.8691","19159108635.8796","20626275493.887","24691841190.0464","28827895153.548","30272589127.4882","32298614756.1739","31655860016.5362","32468148776.2369","34940501306.6572","39516811632.4633","44456622358.2437","45560002626.38","50053145881.8599","56320298556.3279","62677497750.9381","67481100950.4545","",
"Northern Mariana Islands","MNP","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3876487205.89821","4204974221.20434","3974943055.37604","4514346155.41372","4907676297.31776","5116944167.20886","5767947004.12026","6560643833.91515","7322310594.51332","8303449441.43969","8556603915.91784","9873700733.75349","10996611842.248","12023092301.2085","13359389787.8221","14647954897.7931","16596153907.0126","18349679164.7403","19989637477.8653","21305419651.8896","23004781234.8117","25154428816.7064","26184549692.2646","27901295071.5242","30064933093.9697","34986722839.8131","37700803807.9202","36130431041.8671","38466735958.1982","41503339393.0606","43454882038.8104","46205728911.2947","51660358771.4538","56452955963.8512","59060293229.5788","",
"Mauritania","MRT","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4040954731.10974","4252311547.57795","4430725302.04609","4802161269.14541","4754577303.76093","5330945208.54863","5744419726.70734","5607128251.68903","5827650393.75092","6127206514.30051","6020496212.44513","6106841806.00101","6287417869.53368","6855760842.14004","7373310008.12468","8255919837.47166","10070769270.7773","10139902985.2367","10301051549.5998","10374730882.5515","10775959019.2363","11457213191.4913","12539868164.3873","14306348182.1821","14875055357.1756","15775044970.7205","19136599346.5409","22539620070.571","23550299208.1808","25064433257.7255","26408154182.6331","27635403694.625","31617666951.8516","34985869654.6274","38091993637.0885","",
"Mauritius","MUS","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5304335401.69283","5726945383.02674","6238932459.10939","6711397405.17596","7138219202.3079","7600370751.14719","8171987699.73865","8785704218.23204","9423901835.70771","9806792867.58766","10851588590.146","11467373583.418","11833642535.0377","12782315734.1164","13694403687.0709","14374841855.0558","15539121647.9239","16874155077.7215","18125789349.769","18842175731.8271","19905945710.2261","21145045368.4349","21675772052.8139","23208575041.1718","24334337754.2098","25597955580.2309","27741560246.3671","28963344696.0255","29634148312.2323","30858108173.3519","27373244659.4647","29138600357.748","33929661729.1284","36910896508.0926","39665304066.0208","",
"Malawi","MWI","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6410072363.21448","7205388185.53622","6829178160.47331","7668613469.02993","7030306343.57041","8378455954.16314","9156093760.05175","9667211208.92106","10156652110.6182","10613744873.0658","11025237005.9584","10712639072.7305","11064057834.2158","11926235758.5635","12910787913.836","13750850277.9866","14841124507.1107","16706556970.9169","18329372045.5768","19978329413.7686","21611136729.012","23144997068.0643","22999500003.4794","25181923450.6662","25024588183.9773","23972522499.7063","24755675039.6412","24899003391.0601","25268494147.2089","27587532191.9057","29563756336.0156","33831623933.4187","36577488742.4275","38631007474.0452","40227239746.2133","",
"Malaysia","MYS","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","122810506136.023","139083006814.69","154891808952.215","174252991496.61","194368644590.529","217949174460.426","244139235645.526","266535267079.999","249694877234.154","268770475595.866","299208017024.179","307529056854.154","329144531985.224","355071566645.317","389353505932.15","422973326620.569","460368023534.506","502623799396.365","537061439784.103","532195216540.024","578657813420.75","621861803378.808","671523206704.637","698862906454.866","746116305787.407","766027917953.276","803828295814.355","854693620881.573","914713180247.419","967567806880.737","931106663877.47","1022398815013.98","1194214306518.24","1280946897746.06","1378901065661.01","",
"North America","NAC","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6525292784218.23","6727105680174.12","7107431643792.25","7475560980125.78","7945644153887.36","8330032981553.66","8787938076322.93","9335799660078.76","9859455489753.74","10480567730080","11154844854108.5","11523687587939.2","11903769633564.7","12483937194052.7","13304910118181.6","14214773204463.4","15061907106217.9","15780645703032.5","16117167161576.2","15789702396116","16417313701973.2","17035058145203.2","17726469022285.1","18439354789584","19234106921145.6","19894690451839.8","20488107438697.8","21383311972730.6","22514990008758.9","23445510107911.4","23207424397614.3","25866624830798.1","28503424318264.1","30302242624094","31860593257411.9","",
